movie_id,title,genres,release_year,popularity,vote_average,vote_count,movie_mean,poster_url,overview
7087,A Passage to India,Drama|Adventure|History,1984.0,11.842837,6.8,69.0,3.95927104943129,/rsgf8xM6O2UhAig6SbdXNt8xPLI.jpg,"The film is set during the period of growing influence of the Indian independence movement in the British Raj. It begins with the arrival in India of a British woman, Miss Adela Quested (Judy Davis), who is joining her fiancé, a city magistrate named Ronny Heaslop (Nigel Havers). She and Ronny's mother, Mrs. Moore (Peggy Ashcroft), befriend an Indian doctor, Aziz H. Ahmed (Victor Banerjee)."
7088,Black Orpheus,Drama|Fantasy|Music|Romance,1959.0,1.888428,7.3,45.0,3.7449853351455755,/6ZUYRJxhDPKqsY2eo7uTtG1SSsR.jpg,"Young lovers Orfeu and Eurydice run through the favelas of Rio during Carnaval, on the lam from a hitman dressed like Death and Orfeu's vengeful fiancée Mira and passing between moments of fantasy and stark reality. This impressionistic retelling of the Greek legend of Orpheus and Eurydice introduced bossa nova to the world with its soundtrack by young Brazilian composers Luiz Bonfá and Antonio Carlos Jobim."
7089,Amarcord,Comedy|Drama,1973.0,5.871166,7.8,171.0,3.8377179405471846,/ruVrgGjSMDfDL3dABWzPxUXNNi6.jpg,"In an Italian seaside town, young Titta gets into trouble with his friends and watches various local eccentrics as they engage in often absurd behavior. Frequently clashing with his stern father and defended by his doting mother, Titta witnesses the actions of a wide range of characters, from his extended family to Fascist loyalists to sensual women, with certain moments shifting into fantastical scenarios."
7090,Hero,Drama|Adventure|Action|History,2002.0,9.861765,7.3,647.0,3.8214446670005007,/xkJnow23eDxwQXB0iIWAWkBF47y.jpg,One man defeated three assassins who sought to murder the most powerful warlord in pre-unified China.
7091,Horse Feathers,Comedy|Romance,1932.0,5.17213,6.6,40.0,3.9082069532870736,/gRYmunj5ypxCk5PGTnMpH2WYLyI.jpg,"Quincy Adams Wagstaff, the new president of Huxley U, hires bumblers Baravelli and Pinky to help his school win the big football game against rival Darwin U."
7093,The Front Page,Romance|Drama|Comedy,1974.0,5.789565,6.9,69.0,3.035816224336505,/x8jYmf9Y8npVGojZDE7Bnrtrfbt.jpg,A journalist suffering from burn-out wants to finally say goodbye to his office – but his boss doesn’t like the idea one bit.
7095,Looking for Mr. Goodbar,Drama|Thriller,1977.0,7.637221,6.8,25.0,3.369149557669838,/9s4ZTveYadZ2xBXPHJqgr6xKVj0.jpg,"A dedicated schoolteacher spends her nights cruising bars, looking for abusive men with whom she can engage in progressively violent sexual encounters."
7096,Rivers and Tides,Documentary|Foreign,2001.0,0.759653,7.3,13.0,3.6735567637170043,/nacr1Xj8tJroyVJKzPtdtgApphj.jpg,"Portrait of Andy Goldsworthy, an artist whose specialty is ephemeral sculptures made from elements of nature."
7099,Nausicaä of the Valley of the Wind,Adventure|Animation|Fantasy,1984.0,11.267366,7.7,808.0,3.988595893840761,/hnYowHwLq0iUWriAHtiiCWsI2dP.jpg,"After a global war, the seaside kingdom known as the Valley Of The Wind remains one of the last strongholds on Earth untouched by a poisonous jungle and the powerful insects that guard it. Led by the courageous Princess Nausicaa, the people of the Valley engage in an epic struggle to restore the bond between humanity and Earth."
7101,Doc Hollywood,Comedy|Romance,1991.0,10.068517,5.9,154.0,3.3393621682523786,/zha7PCdeJj309E3SLjcLEIW47gN.jpg,"After leaving Washington D.C. hospital, plastic surgeon Ben Stone heads for California, where a lucrative practice in Beverly Hills awaits. After a car accident, he's sentenced to perform as the community's general practitioner."
7102,Dragnet,Action|Comedy|Crime,1987.0,7.907938,5.7,139.0,3.0238774828910033,/vaFsRAleYZ6tIPxrDP2iwUpO3kU.jpg,"The equally-straight-laced and ""by the book"" nephew of Joe Friday must work with his more laid-back partner to solve a mystery and save ""The Virgin"" Connie Swail..."
7104,1941,Action|Comedy,1979.0,7.812379,5.6,145.0,3.1349885940021145,/wtADewuMRz7roBBx73fPsvHAiBW.jpg,"It's been six days since the attack on Pearl Harbor. Panic grips California, supposedly the next target of the Japanese forces. Everywhere in California, people are suffering from war nerves. Chaos erupts all over the state. An Army Air Corps Captain, a civilian with a deranged sense of Nationalism, civilian defenders, and a Motor Pool crew all end up chasing a Japanese sub planning to attack LA."
7107,Foul Play,Comedy|Mystery|Thriller,1978.0,4.789542,6.3,68.0,3.4643621682523786,/mk3enoeLNRXRnYGxKcvPXYY1xci.jpg,"A shy San Francisco librarian and a bumbling cop fall in love as they solve a crime involving albinos, dwarves, and the Catholic Church."
7108,Crime Story,Thriller|Action|Crime|Drama,1993.0,6.188664,6.7,39.0,3.2024828910031715,/5qmlgzTu7LACLKoBqg0p2FzjfuY.jpg,"A special agent assigned to protect a wealthy business magnate. However, when the businessman is kidnapped in a daring ambush, he teams up with a seasoned detective to crack the case. But soon he discovers the case isn't that simple."
7110,Blind Beast,Horror|Drama,1969.0,2.219862,7.1,20.0,3.4524828910031715,/8uhHS2yhCCMfa4p00VBrbT2GK05.jpg,"A blind sculptor and his mother kidnap a young woman and use her as a model. In the darkness of an abandoned warehouse, she suffers at the hands of the artist, eventually losing both her sight and her mind as whips give way to knives and knives give way to meat cleavers."
7111,Ryan's Daughter,Drama|Romance,1970.0,4.340461,7.6,24.0,3.7024828910031715,/moly7eASWldUMCFBrVpzcMwChYu.jpg,World War I seems far away from Ireland's Dingle peninsula when Rosy Ryan Shaughnessy goes horseback riding on the beach with the young English officer. There was a magnetic attraction between them the day he was the only customer in her father's pub and Rosy was tending bar for the first time since her marriage to the village schoolmaster. Then one stormy night some Irish revolutionaries expecting a shipment of guns arrive at Ryan's pub. Is it Rosy who betrays them to the British? Will Shaugnessy take Father Collin's advice? Is the pivotal role that of the village idiot who is mute?
7115,Deep Red,Horror|Mystery|Thriller,1975.0,8.543908,7.6,237.0,3.6021281922884327,/rSHs6nsCw6vJwgz9djlAp4g3NCN.jpg,"A musician witnesses the murder of a famous psychic, and then teams up with a fiesty reporter to find the killer while evading attempts on their lives by the unseen killer bent on keeping a dark secret buried."
7116,Diabolique,Drama|Horror|Thriller,1955.0,6.028408,7.9,198.0,4.121489734601903,/mNaL2CFsABXJKmnst1V2X2Or3Go.jpg,"In this classic of French suspense, the cruel and abusive headmaster of a boarding school, Michel Delassalle, becomes the target of a murder plot hatched by an unlikely duo -- his meek wife and the mistress he brazenly flaunts. The women, brought together by their mutual hatred for the man, pull off the crime but become increasingly unhinged by a series of odd occurrences after Delassalle's corpse mysteriously disappears."
7117,Leprechaun,Comedy|Horror|Thriller,1993.0,9.096254,5.1,120.0,3.3878424780027183,/2dsUS77eZIjWduahxqYtp3U0zS2.jpg,"A horrific Leprechaun goes on a rampage after his precious bag of gold coins is stolen. He uses all of his magical destructive powers to trick, terrorize and kill anyone who is unlucky enough to hinder his relentless search. In a frantic attempt to survive the wrath of the Leprechaun, Tori and her friends scramble to find the only weapon known to kill this Irish monster...a four-leaf clover."
7121,Adam's Rib,Comedy|Drama|Romance,1949.0,3.651233,7.2,71.0,3.6558997587290025,/bnHYu1YWa4eHRVUpMpUILp9EX7b.jpg,"When a woman attempts to kill her uncaring husband, prosecutor Adam Bonner gets the case. Unfortunately for him his wife Amanda (who happens to be a lawyer too) decides to defend the woman in court. Amanda uses everything she can to win the case and Adam gets mad about it. As a result, their perfect marriage is disturbed by everyday quarrels."
7122,King of Hearts,Comedy|Drama|War,1966.0,2.202136,6.8,15.0,3.6021281922884327,/7RekNiu247cWDPfSqMyX77Yoez4.jpg,An ornithologist mistaken for an explosives expert is sent alone into a small French town during WWI to investigate a garbled report from the resistance about a bomb which the departing Germans have set to blow up a weapons cache.
7123,Naked Lunch,Crime|Drama,1991.0,7.919299,7.0,207.0,3.6558997587290025,/1gAJW7b3yCZasSuzhEBLVlJXA1C.jpg,"After developing an addiction to the substance he uses to kill bugs, an exterminator accidentally murders his wife and becomes involved in a secret government plot being orchestrated by giant bugs in an Islamic port town in Africa."
7125,Spring Forward,Drama,1999.0,1.409447,6.5,6.0,3.535816224336505,/eYLE8z0z41BorKh3wGczIqoXTfI.jpg,"As the seasons change in a Connecticut town, two men of different age and backgrounds who work together outdoors for the local park system, share thoughts and feelings that gradually deepen into a relationship approaching father and son. Paul is just out of prison for armed robbery, assigned to work with Murph, a middle-aged vet whose grown son Bobby is dying. Paul is trying to control his temper and build a spiritual side based on reading. Murph is a down-to-earth Sancho Panza to Paul's more ethereal ideas. And Murphy seems to need forgiveness for mistakes as a dad. As Murphy's retirement approaches and winter sets in, the men talk and love blossoms."
7126,The Killing of a Chinese Bookie,Thriller|Crime|Drama,1976.0,2.037561,7.1,40.0,3.7024828910031715,/2tbZgBVGEcWExAYdL6veMTP2VGM.jpg,"A proud strip club owner is forced to come to terms with himself as a man, when his gambling addiction gets him in hot water with the mob, who offer him only one alternative."
7130,Darling,Drama|Romance,1965.0,1.79142,6.5,25.0,3.619149557669838,/wOc8YFuh9Sj2c5OKDBGqodtTSz1.jpg,A beautiful but amoral model sleeps her way to the top of the London fashion scene at the height of the Swinging Sixties.
7131,A Summer Place,Drama|Romance,1959.0,4.834431,6.5,11.0,3.535816224336505,/k08mCGrfCMjs3CB60M0wgLfKyio.jpg,A self-made businessman rekindles a romance with a former flame while their two teenage children begin a romance of their own with drastic consequences for both couples.
7132,A Night at the Opera,Comedy,1935.0,9.587994,7.6,109.0,3.8571810841261893,/kkAhHpa6eXyqK3i9EgH5dYtdeEp.jpg,The Marx Brothers take on high society and the opera world to bring two lovers together.
7135,Shoot the Piano Player,Drama|Thriller|Crime,1960.0,8.277811,7.2,69.0,3.5794330384465587,/tdVpsYocOpJLNhU7lDFY2yTMZcY.jpg,"Charlie Kohler is a piano player in a bar. The waitress Lena is in love with him. One of Charlie's brother, Chico, a crook, takes refuge in the bar because he is chased by two gangsters, Momo and Ernest. We will discover that Charlie's real name is Edouard Saroyan, once a virtuose who gives up after his wife's suicide. Charlie now has to deal wih Chico, Ernest, Momo, Fido (his youngest brother who lives with him), and Lena..."
7136,Stolen Kisses,Comedy|Drama|Romance,1968.0,6.564465,7.4,59.0,3.8572108162243364,/5e1TrGnnBwF2cZIFUDZ63KNls5K.jpg,"Baisers voles is the second of two films from the ‘Antonie-Doinel-Zyklus’ by French director Truffaut. The film depicts the life of a young twenty year old man who’s life revolves around casual jobs and women, especially young violinist Christine Darbon (Claude Jade's screen-debut)."
7137,The Cooler,Drama|Romance,2003.0,10.694443,6.7,90.0,3.8095747788349192,/6H5B8BnNEDOFVe0mul1xtMdd2vS.jpg,"(William H. Macy) works at a Las Vegas casino, where he uses his innate ability to bring about misfortune in those around him to jinx gamblers into losing. His imposing boss, Shelly Kaplow (Alec Baldwin), is happy with the arrangement. But Bernie finds unexpected happiness when he begins dating attractive waitress Natalie Belisario (Maria Bello)."
7139,In America,Drama|Romance,2003.0,5.067308,6.9,97.0,3.782495333909956,/ssTYNuUlcjlRFcmXmHJDc1vG8LN.jpg,"An Irish immigrant family adjusts to life in the United States, a chance to get over the lost son. They have no money and the apartment is in bad condition."
7142,Honey,Romance|Music|Family,2003.0,11.863954,6.0,313.0,3.3878424780027183,/nC4W7JYMoqFxRBx2HR2MYDYq8Lr.jpg,"Honey Daniels (Jessica Alba) dreams of making a name for herself as a hip-hop choreographer. When she's not busy hitting downtown clubs with her friends, she teaches dance classes at a nearby community center in Harlem, N.Y., as a way to keep kids off the streets. Honey thinks she's hit the jackpot when she meets a hotshot director (David Moscow) who casts her in one of his music videos. But, when he starts demanding sexual favors from her, Honey makes a decision that will change her life."
7143,The Last Samurai,Drama|Action|War|History,2003.0,19.582325,7.3,1946.0,3.6342979469203804,/sLv5pXysIz7QbtKFJy85d5yxv2W.jpg,"Nathan Algren is an American hired to instruct the Japanese army in the ways of modern warfare, which finds him learning to respect the samurai and the honorable principles that rule them. Pressed to destroy the samurai's way of life in the name of modernization and open trade, Algren decides to become an ultimate warrior himself and to fight for their right to exist."
7147,Big Fish,Adventure|Fantasy|Drama,2003.0,14.739983,7.6,2064.0,3.8035816224336503,/6DRFdlNZpAaEt7eejsbAlJGgaM7.jpg,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures."
